,crystal_name,indirect_bandgap (eV),_cell_length_a,_cell_length_b,_cell_length_c,_cell_angle_alpha,_cell_angle_beta,_cell_angle_gamma
3119,Fe6Li4Mn12O32,0.3641,7.797204562,8.011652493,7.956264169,89.78127864,89.70674864,90.79543068
3120,Fe5Li8Mn11O32,0.3634,7.720583409,7.912909709,7.98485788,91.83637705,90.64326245,88.82669192
3121,Fe3Li4Mn14O32,0.367,7.707551845,7.9061884,8.007140103,90.43601191,90.89608299,88.50241273
3122,Li5O8Ru2,0.3946,5.095910083,5.889664389,5.070922148,89.99807737,111.5500026,89.99727015
3123,Li5O8Ru3,0.369,4.978978597,5.913146372,4.978504061,86.98137668,106.0783263,93.01459616
3124,CoFeNiO6,0.4155,2.771032917,2.771032922,13.12442624,90.00098125,89.99899835,120.0210159
3125,Li55O56Si14,5.495,11.53412076,6.071114647,16.73562832,89.77339522,99.17541922,89.82900899
3126,Li7O26V12,0.3768,11.60000932,3.881769007,9.949223695,90,100.8000582,89.99999999
3127,Br32Li13Mn11,0.3637,10.42478173,10.42462885,10.47935191,89.53256935,90.95872782,90.45519284
3128,Br32Li16Mn8,0.3678,10.56973766,10.58542142,10.52549048,89.3130625,89.64437276,89.66224971
3129,Br32Li15Mn10,0.3645,10.42075475,10.51730457,10.53500001,89.79169739,89.93606876,89.36484131
3130,Al5F4K2Li2MgO20Si6,1.9455,5.243046739,9.130268622,10.23050237,89.71279322,100.3441802,90.08035865
3131,Ba8Li4N8Ni8,0.3952,7.004048185,10.25293615,7.716636013,89.99999497,89.99273726,90.00000248
3132,Al8Li3O24Si4,5.555,7.848681403,7.821224202,9.326189648,89.94698534,90.21863213,89.41110061
3133,FeK2Li6Na4O60Si24Ti2Zr,0.5792,10.14538557,10.14538558,14.26047129,89.99991238,89.99991224,120.0056657
3134,Al14B9FFe2Mg11NaO92Si18,1.7049,15.88058569,15.88090863,7.105326778,90.04011279,90.25216241,120.333657
3135,Al4Be6O48Si12,0.454,9.058842155,9.058839828,9.941740194,90.0000142,90.0000165,120.009657
3136,K4Li2O8Ti2,0.4459,3.860583816,18.43255034,3.018516563,90.00122862,90.00000004,90.00000046
3137,B8Be3Ca9Ce3O48Si8,5.0718,18.80423167,4.737413437,10.03399162,89.76503877,110.2242674,90.3545539
3138,AlB8Be3Ca9Ce3F2FeO46Si8,0.4978,18.84209952,4.68713858,10.11715073,90.17920595,110.859261,90.24423318
3139,Al2B8Be3Ca9Ce3F3O45Si8,0.7761,18.81947379,4.668433374,10.14661824,90.54626841,109.9759537,90.09560289
3140,Fe6Li8O32V10,0.3647,8.106449732,7.997329567,8.074113444,89.74343826,89.6039935,90.06871072
3141,Fe13LiO32V10,0.3645,8.032267021,7.971033258,8.056812535,89.3738631,89.36012381,87.56217511
3142,Bi2Li2S4,1.1631,5.585366048,5.38861286,5.585366063,90.00000941,89.99999668,90.00000432
3143,Fe12Li2O32V10,0.3642,8.129118121,7.978083545,7.90738187,87.6684217,89.73472161,87.08840904
3144,Cl12InMn4,0.5924,6.018148204,10.30907151,5.972999658,89.99998526,109.3832007,89.99999166
3145,CdCl6Li2,4.0741,3.87786709,3.864214064,16.53560219,89.562929,80.45754205,120.0128929
3146,Cd4Cl6,0.8634,3.791411212,3.791410761,18.53226373,89.97808733,90.02189183,120.025753
3147,Cl12InLiMn4,0.5492,6.03463647,10.40911437,6.23309003,90.00000461,108.4987019,89.99999419
3148,Cl12In2Mn4,0.41,6.182610384,10.72416466,5.923618401,89.99999811,110.4922816,90.00000223
3149,Ba6Li2O42Ta5Ti11,1.9412,9.06672092,9.066720913,11.59610065,90.0243996,90.02440007,120.1270542
3150,Ba6Li2O42Ta7Ti9,1.935,9.094679678,9.094679764,11.66038603,90.00442573,90.0044259,119.9928101
3151,F4Fe3K2LiMg5O20Si5,0.5584,5.294755232,9.252324678,10.23625921,89.76956967,100.0375398,89.97836611
3152,Al4F3K4Li6O45Si16,3.8392,9.05811786,5.18704844,20.24221396,89.87711591,98.46936525,89.45879633
3153,Ca28F8K4Li12O144Si48Ti7Zr,3.7043,16.98312998,9.770436642,20.92341657,89.99639605,112.578805,90.00637347
3154,Ge4Li11O16Zn,4.3324,10.91148547,6.333832832,5.054909336,90.25732123,89.8996379,90.03738177
3155,Ge2Li13O16V2,0.3662,10.76335,6.203792402,5.327619056,89.46452973,89.13771919,89.28610553
3156,Ge3Li15O16V,0.373,10.72440487,6.331764841,5.249386127,89.5816098,89.47674352,90.71399556
3157,Mo12O34,0.3955,12.39109401,5.42994388,9.332231007,90.00000784,91.2757809,90.00009274
3158,Li3O4Rb2Zn,2.9196,3.476149235,3.476168495,11.15475828,89.9999955,89.99999946,90.00000085
3159,Al3Be5LiMgNa2O38Si12,5.6075,9.303947637,9.304005709,9.290911566,90.052756,90.05131033,119.8132465
3160,Li7O8Si2,5.2638,5.179403835,5.924437358,5.354277949,90.50959281,90.13037615,90.1479067
3161,Al3Be6MgO38Si12,6.0767,9.229801372,9.229798995,9.118339901,90.00001576,90.00001825,120.0111802
3162,Al2Be6Mg2NaO38Si12,5.9704,9.277497031,9.277506789,9.105839257,90.00000949,90.00000221,120.0111286
3163,Al4Li4O24Si8,3.6424,9.356597298,9.484305419,9.433261513,94.54907113,92.31325913,93.56797078
3164,Al4LiNa2O24Si8,4.6609,9.473655133,9.365572361,9.350182282,92.7070368,91.43266018,92.28153154
3165,Al3Li2NaO24Si9,3.5267,9.452701114,9.282781097,9.323603759,91.83618952,92.76819139,94.63768752
3166,Li7MgMn4Ni3O16,0.3721,5.711433177,5.737967829,7.871908455,92.91227149,89.62684549,90.41262477
3167,Li8Mn7NiO16,0.3828,5.726924901,5.51764761,7.932384328,90.00797226,92.52546958,90.00197211
3168,Li9Mg2Mn13NiO32,0.3673,8.099014333,7.902665636,7.961316367,89.02760655,88.2967878,93.29431587
3169,Li9MgMn6NiO16,0.3706,5.593222165,5.467059671,8.615998288,89.99561732,89.04376246,90.00165567
3170,Li6Mg3Mn10Ni2O32,0.3697,7.98472282,8.032454004,8.047278816,89.62038178,91.38710719,91.38412189
3171,Li8MgMn4Ni4O16,0.3654,5.586941459,5.754737611,8.3981663,88.58472844,89.30031984,89.97259245
3172,B2Li3MgN4,0.434,3.736918774,3.736936506,8.910779452,90.00000017,90.00000029,89.99999988
3173,B2LiMg3N4,0.8688,3.973470122,3.973469953,8.475795691,90.00000122,89.99999974,90.00000011
3174,B15Li6Ni32,0.3936,8.090552521,8.090551248,7.290400775,90.00009942,89.9999044,89.83623274
3175,B14Li6Ni32,0.3709,8.090274909,8.077045014,7.236857067,90.0000117,90.00000602,90.00029187
3176,B15Li5Ni32,0.3915,8.041490708,8.041506286,7.326304352,90.00005857,90.0000596,90.05226157
3177,Li19P6S24,0.8775,8.264945278,8.886108928,12.43435339,91.10876739,89.38847702,88.48645767
3178,Li22P4S24Sn2,0.678,8.464826416,9.00084477,12.7881055,84.9579699,90.35283124,89.36455026
3179,Li20P4S24Sn2,1.6045,8.544932578,8.8240229,12.67926417,89.40344434,89.29063336,91.34631047
3180,Li7Mg5Tl4,0.5006,6.779201695,6.779201528,6.779201544,89.99994541,89.99998649,90.00000936
3181,Li3S4Sb,1.6718,5.167194846,5.166869704,5.167463867,89.99997593,89.99999836,89.99999449
3182,Li4Mn3O16P4,0.5598,4.656513086,9.798753829,5.712838689,89.99999684,89.99998694,89.9412691
3183,Li4P2S6,2.997,6.019070565,6.019069945,6.490049259,89.99995639,89.99995927,120.0001216
3184,LiMgP2S6,3.1809,5.974219355,5.974219234,6.666684466,90.000021,90.00002308,120.0000261
3185,LiNa3O4Ti,0.3754,3.097890662,3.097890922,12.45117179,89.88978359,90.11024819,120.0530252
3186,Li3PS6,0.3768,6.199637251,5.910853262,7.028246132,100.2749943,88.65425044,119.8188145
3187,Li2P3S6,0.3825,6.394152964,6.161317698,7.466495785,98.21345105,73.77725894,121.2801715
3188,Li2NaO4,0.4041,3.366115514,3.366114251,7.121899817,89.99997479,89.9999771,120.2008424
3189,Co2F12Li2Mg2,0.3889,4.53366614,4.533666177,8.909752988,89.99996566,89.99996485,90.0578239
3190,CoF4Li,0.6024,4.577081874,4.577081552,2.851964912,90.0000062,90.00000527,94.82409989
3191,Co2F12Li4,1.1591,4.525729898,4.52572985,8.718770939,89.99997982,89.99998172,89.99546411
3192,Co2F12Mg4,1.0572,4.50768942,4.507689419,8.953415786,89.99994294,89.99983669,90.00204975
3193,Al2Sb2Sr,0.4652,4.851022205,4.851021736,6.816872213,90.00209482,89.99790661,120.0010421
3194,Co2F12Li3Ni,0.8796,4.502686754,4.502686757,8.761630185,89.99998138,89.99998056,90.86808889
3195,Fe18Li4O32V2,0.3655,7.99067242,7.940739334,7.88052049,91.21153199,91.02813853,87.5254991
3196,Fe19Li3O32V2,0.3661,7.921560221,7.927446872,7.964901308,88.50078518,91.0993208,91.06297359
3197,Co4O4,-8.1713,4.030039338,4.030035038,4.030020598,89.99999898,90.00000379,89.99999422
3198,CeLi3Mo4O16,3.5444,5.218197021,5.217756645,10.86987474,90.00293655,89.99996462,89.99207627
3199,Li4Mo4O16,4.0202,5.155078664,5.153881318,10.0532627,90.01434162,89.99495325,89.99961398
3200,Li3Mo4NdO16,3.5543,5.179615901,5.179326755,10.80376073,90.00610445,90.0023158,90.00254819
3201,Li3Mo4O16Y,3.3778,5.105092439,5.105450008,10.69200799,90.00138414,89.99749998,90.00319413
3202,La5Li4Nb4O26Ti4,0.4375,3.917831449,3.917831076,34.08458565,90.00001592,89.99996181,89.9999853
3203,La4Li4Nb4O26Ti4,0.4686,3.882620442,3.882619841,33.85360254,90.00002461,89.99996478,89.99999118
3204,La4Li4Nb3O26Ti5,0.3818,3.863696755,3.863695347,34.58695964,89.99999798,90.00001569,90.00000262
3205,Al3Li13Mo12O48,0.9549,5.004429132,10.23080906,17.39648668,90.00000364,91.26094174,89.99996959
3206,Al5Cu13Li8,0.4131,4.845741416,4.845740944,17.25173851,90.00008102,89.99994378,119.9990467
3207,Li7O56P16Zn13,0.9421,5.212352024,13.2402308,16.16323721,90.0918521,89.75396339,89.94136488
3208,Li10MgO32V13,0.3717,8.171409201,8.14543717,8.167682488,88.82378986,88.95648917,91.84185407
3209,Li8O32V14Zn2,0.3647,8.116138978,8.141133625,8.187680966,90.51726535,91.73109884,89.78315484
3210,Li6O32V16Zn2,0.3706,8.142457924,8.175413004,8.142532822,91.70004635,90.14206313,91.69861562
3211,CaFFe9KLiNa5O47Si16,0.5531,9.635942244,17.53571945,5.239380341,90.03932174,103.0955583,89.90879874
3212,FFe10K2Na5O47Si16,0.4087,9.563012602,17.43162749,5.21722108,89.9995587,104.1207915,89.9999724
3213,LiMg2Ni2O6,0.4487,2.901794588,2.90179437,13.88665058,89.99737614,90.00252578,120.006509
3214,FFe8K2MnNa4O47Si16Ti,0.3826,9.599030768,17.38043041,5.185750618,89.99302597,104.8325391,90.00547696
3215,Li2Mo4O12,4.1807,9.535025601,3.748830505,6.555042173,90.00000016,113.4832887,89.99999997
3216,AlAs12Co13Na6O48,0.3681,10.44034858,13.79004026,6.512654578,89.45188651,105.1745457,89.55182505
3217,AlLiMg4Mo6O24,2.9779,6.932519101,8.223874025,9.72629709,95.57625948,107.9492877,101.9465466
3218,Li2O12V4,2.9773,9.172616767,3.560778424,6.599967095,89.9999999,113.7395981,89.99999997
3219,Al18Fe3LiMgO48Si8,0.5546,7.863097789,16.59902012,5.631730804,89.99999889,90.24846457,90.00000077
3220,Al19Fe4O48Si7,0.5224,7.737285531,16.42549848,5.578655009,89.98444017,90.05120372,90.07665848
3221,Al19Fe4MgO48Si7,0.4829,7.791273242,16.53689598,5.578140238,90.03138113,90.24670008,90.04105304
3222,Al20Fe4O48Si6,0.5048,7.759109833,16.38742105,5.586385655,89.972658,90.05706476,89.86814688
3223,Al17Fe5O48Si8,0.4047,7.766980889,16.44941046,5.57842892,89.99999267,89.90279244,89.99999629
3224,Al16Fe6MgO48Si8,0.3689,7.756912414,16.43965907,5.633192003,90.00858339,90.45654455,90.10226394
3225,Al17Fe3MgO48Si7Zn,0.391,7.77316958,16.41237527,5.586266107,90.05518722,90.35988242,89.89977349
3226,As7Li3Ni11,0.4239,9.229436169,9.231008647,3.68190917,89.99999954,90.00000919,119.5286868
3227,Co4Li12Mo12O48,0.3823,4.955302395,10.19413633,17.19600168,89.7819236,88.88924726,89.05451098
3228,AlLi10Si4,0.4811,6.029520052,6.029519787,6.029520859,90.00004692,89.99996856,90.00007555
3229,Cu9Li7Mo12O48,0.3827,10.37603632,5.071982548,20.2949173,89.79386639,120.3376404,89.91451251
3230,Co11Li5Mo12O48,0.3713,4.907177559,10.08511391,17.00015651,90.41581958,90.02898906,90.27328483
3231,Al3Fe3Mg4Na4O48Si16,0.4491,9.300865586,17.43799381,5.208207194,90.00000121,104.1910266,90.00000586
3232,Al3Fe2Mg5Na4O48Si16,1.2904,9.311252036,17.54839562,5.20471466,90.00002932,103.8875175,90.00001121
3233,Al23B9Ca2Li4NaO99Si18,1.6196,16.39500531,15.95699132,7.295249018,89.06967867,89.8144554,120.4752078
3234,Li3N4Ta,0.5008,4.170535003,4.170558095,4.170531347,90.00000035,89.99999504,89.99999881
3235,LiN4Ta3,1.0642,4.307300091,4.307300091,4.307300091,90,90,90
3236,Al17Fe5LiO48Si8,0.5697,7.841100379,16.49875034,5.684827576,90.09567622,89.25902871,90.13880887
3237,K3Li6Mn2Na2O60Si24Zr2,2.5047,10.16254003,10.1625258,14.17511889,90.00004632,89.99994924,120.0055113
3238,Cl6LiY6,0.3698,3.652970774,3.652975478,28.68284091,90.00010448,90.00001507,119.9998222
3239,Cl6Gd6Li2,0.3816,3.648642803,3.648643063,29.24574589,89.99988555,90.00011761,120.0001373
3240,Cl6Li3Y6,0.4799,3.618165249,3.618165298,29.12069776,89.99998896,90.00001189,119.9993364
3241,Fe5Li4O16Sn3,0.3628,5.678332392,5.821126931,9.573769937,90.19845178,90.00400849,119.1978277
3242,Fe5Li5O16Sn2,0.3652,5.706160744,5.658862501,9.503978342,89.99738603,90.53733953,119.7320028
3243,Li2S6Ti3,0.3917,3.391319017,3.391318663,18.08489455,90.00006262,89.99991671,119.9998393
3244,Ge16Li12Pb26S64,1.7541,13.90200467,13.96543033,13.90957416,89.67207556,89.94298024,90.37229373
3245,Ge3Li11O16P,6.2295,10.84968977,6.165368412,5.15725788,90.04073357,90.08952741,89.99177168
3246,Al2Ca3F4Fe4Mg4Mn2Na2O44Si14,0.7321,9.537134649,17.52841014,5.199486166,89.92566706,104.6028086,90.21558967
3247,Li19Mo13O32,0.3796,8.276860642,8.250134178,8.260555758,90.94711693,89.99575056,91.0550417
3248,AlCa2F4Fe3Mg5Mn2Na2O44Si15,0.8193,9.465539265,17.58295089,5.217668379,89.96959713,104.6250316,89.95245938
3249,Co8Li10O32V6,0.3681,8.070103242,7.986023618,8.038016344,90.44108744,89.71355662,90.14015991
3250,FeO8Sn3,1.3058,3.089145648,4.759823488,9.847575201,89.58345337,90,89.99999999
3251,Co11Li6O32V7,0.3664,8.012471372,8.051461747,8.044876516,90.11801554,90.03688472,90.20728961
3252,Li11Ni6O32V7,0.3891,8.130471407,8.029815612,8.154540082,90.15805739,89.8986263,90.33015378
3253,Co6Li6O32V12,0.3696,8.108416698,8.079664773,8.092689367,91.13118861,89.9072423,90.27314349
3254,Li7Ni10O32V7,0.3655,8.078909933,8.082404573,8.069452282,90.00856272,89.97537978,90.03461578
3255,Co4LiO16P4,0.3868,5.085905144,7.711739971,5.957704593,90.00025722,89.99999793,90.00000003
3256,Co3Li3O16P4,0.3782,5.153301363,7.904928098,6.028969616,88.2535971,90.00000388,90.00000572
3257,Gd2LiMo4O16,1.5289,5.194694269,5.15902059,11.08331807,89.99380116,90.00077782,90.10341887
3258,Al16Be3Ca4O48Si5,6.0023,5.127793422,8.83317659,18.66405533,89.90081186,96.54801017,89.94709149
3259,Al13Be4Ca4Li3O48Si7,5.6506,5.179108213,8.846737721,18.76535617,89.75775204,95.59039063,89.43857068
3260,Al16BeCa4LiO48Si7,5.0509,5.195508133,8.949399568,19.07742658,89.97576216,95.80108117,89.61870466
3261,Al5F4K2Li3O20Si6,5.0765,5.198904677,9.025697014,10.21412461,89.53077422,100.8955659,90.1834614
3262,Ge15Li49N32,0.4672,9.883386998,9.883456237,9.883578859,97.45121496,97.45075879,82.55004425
3263,Li57N32Ti7,0.3767,9.618451871,9.663573244,9.597683129,90.13560722,89.90826729,90.29760058
3264,Li53N32Si11,0.486,9.390542124,9.387741014,9.408794066,89.89408542,90.50580498,89.67271161
3265,Ca2Fe7Li2O16Sn,0.3778,8.802141283,10.19377809,2.916672177,89.99999457,89.99999514,89.60579471
3266,CaFe5Li3O16Sn3,0.8177,8.687064314,10.51568021,2.989350542,90.00001221,90.00004965,90.80139455
3267,Li5Nb2O18Te3Zr,1.2845,5.16802224,5.168010996,13.72715283,89.99850343,90.00184646,120.006253
3268,Cu5Li2Nb3O24Ti5,0.3939,7.40608996,7.337833221,7.446180746,89.91129071,90.0332189,90.12005897
3269,Cu2Li7Nb4O24Ti4,0.3811,7.498257775,7.513397745,7.369961832,90.1876103,89.36607867,89.30173716
3270,Li5Nb3O18Te3,0.3915,5.161305868,5.160935268,13.89962817,89.97770043,90.00123814,120.018185
3271,K2Li6Na4O60Si24Zr4,0.6602,10.35079582,10.35079557,14.1751113,89.99999965,89.9999984,120.0093424
3272,Li3Mg,0.666,4.318131458,4.318131696,4.318131498,90.00000737,90.00000921,90.00000664
3273,LiMg,1.4375,3.414183412,3.414183481,3.414183633,89.9999987,90.00000091,90.00000994
3274,F5Li8O75W24,1.2692,12.8832985,14.97261803,7.381656473,90.04076203,90.09848204,90.00786797
3275,O2,0.3733,3.898774518,3.835483789,4.033963987,43.74923663,43.24727378,36.36308778
3276,Ag6Ga2Li8,0.4797,6.279762839,6.242270011,6.279762829,90.00000046,90.00000604,89.99997391
3277,Ag7BiLi8,0.7005,6.441358821,6.441357471,6.441359879,89.99997475,90.00000423,89.99998527
3278,Ag5Ga3Li8,0.3726,6.262753254,6.203637102,6.262753091,89.99999913,90.02335738,89.99998767
3279,Hf2Li8Sb4,0.5141,6.311732736,6.824473086,6.43168247,89.99999458,90.00000291,89.996401
3280,Bi4Li9Zr,0.5218,6.755872939,6.659935794,6.659934254,90.71940738,89.9999176,90.00006385
3281,KLi2O12Ru6,0.3902,9.478330949,9.478221491,2.720322179,90.00000016,89.99999844,120.0006245
3282,As2Li4O20P2Ti4,3.4254,7.409429569,6.500869085,7.374135758,89.99998033,89.99986096,89.99999899
3283,Li2Na2O12Ru6,0.388,9.618859961,9.43633151,2.734728577,89.99258485,90.00671774,119.9873283
3284,Li2MnNi2O6,0.3798,2.829573453,2.829573078,13.98030805,90.00019141,89.99978616,120.004102
3285,CoLiMnNiO6,0.3995,2.791589722,2.791589584,14.01390872,90.00055131,89.99943186,120.00202
3286,Li6Pr20Sn30,0.3739,6.277099718,13.72774972,17.27354227,90.00006051,90.40382017,90.00006837
3287,Ce20Li7Sn29,0.3757,6.294537531,13.8037837,17.42289622,89.73199749,89.75468485,89.83410638
3288,Li7Pr20Sn29,0.3694,6.257408184,13.69468359,17.29312085,89.73190887,89.72995267,89.84870718
3289,Li7Nd20Sn29,0.3679,6.222870351,13.60845686,17.18927917,90.25538995,90.25142258,89.85803946
3290,Ce20Li6Sn30,0.3758,6.31710076,13.82839753,17.41133213,90.00013345,90.40983876,89.99994442
3291,Li6Mn12O32,0.3681,7.90060099,8.026872481,7.967195257,92.15249534,86.30833474,93.63731621
3292,CoFeNi2O6,0.3798,2.800749703,2.800750733,13.61963648,89.91731833,90.08275256,120.0693661
3293,FeNi4O6,0.3685,2.829047148,2.829045699,14.08989055,89.91120214,90.08873095,120.0999404
3294,FFe8KLiMnNa5O47Si16,0.5438,9.588275674,17.46152024,5.236072262,90.00003046,103.9151115,89.9999537
3295,Li4NiP4S12,0.3695,5.823965853,10.20431753,6.68057189,90.13892732,91.29705477,89.99859506
3296,Li4O8Zr3,0.4293,4.169144991,4.168938446,9.074478082,90.00000003,90.00000002,90.00000005
3297,Li4Ni3P4S12,0.3839,5.938855072,10.09985623,7.137217941,96.3982609,107.5943915,89.66512047
3298,Al22O36,2.3931,5.578565886,5.578420729,22.50356183,89.99957419,90.00002255,120.2437972
3299,O6V5,0.3836,3.07191832,3.071918514,13.15246809,93.86127395,86.13870839,127.8212953
3300,Al22LiNaO33,0.4931,5.631169365,5.631084453,21.86721281,90.00016361,89.99990614,119.9699397
3301,Li8Mn7O32Ru6Ti3,0.3655,7.742935894,7.8183398,7.756595805,90.79393839,89.81356681,89.67677949
3302,Cu4Li4Mn10O32Ru6,0.3633,7.765453705,7.847409107,7.83081004,91.15673011,88.56994404,91.98214554
3303,Li8Mn9O32Ru5Ti2,0.3648,7.773616711,7.755560255,7.764432769,90.01115425,89.91034834,90.64699505
3304,Li9Mn7O32Ru5Ti3,0.3711,7.804677591,7.73112859,7.756029297,90.22868135,90.34762289,89.85507565
3305,Cu3Li5Mn12O32Ru4,0.3629,7.764881792,7.73252269,7.777519199,88.68148206,91.72737854,91.6829718
3306,Al19O48Si8Zn3,0.7088,7.530005478,15.72570687,5.397499935,90.0001122,90.26074136,90.00000978
3307,Al19LiO48Si8Zn2,2.0871,7.511165844,15.74164722,5.378850458,90.00017062,89.73333451,90.0000132
3308,Al19B9FFe4Mg3Na2O92Si18Ti,1.2357,15.13857999,15.13589737,6.620187694,90.05905713,89.96500516,119.9501106
3309,Al19LiO48Si8Zn3,0.6185,7.529475889,15.73997395,5.403631958,90.00020864,89.67784887,89.99999656
3310,Al20B9FFe7MgNa3O92Si16Ti,1.1876,15.13294388,15.14984094,6.623890703,89.93844459,90.0339774,120.2297499
3311,Al12Li12O48Si12,5.0073,9.494680544,9.844050096,10.02441117,89.99766917,90.00548568,121.2156373
3312,Al8Fe2Li8Mg10O96Si32,0.4888,17.02810603,16.68648545,4.911286993,89.9999602,90.22738446,89.99998775
3313,Ba4Li7O44Ti18,0.6042,5.526562989,9.423084038,13.31090983,89.8761886,89.84819181,89.91259147
3314,Ba4Li8O44Ti19,1.6678,5.510811584,9.467938949,13.43074198,90.15403285,89.98821969,89.99838369
3315,Li17P2S24Si4,3.513,8.394726275,8.386383611,11.87656531,90.9763173,89.53389244,89.76619548
3316,Li17P4S24Sn2,2.092,8.478257589,8.201921129,12.23375851,91.66845001,89.19458706,88.30776926
3317,Li21P4S24Sn2,0.7518,8.624520291,8.229913377,12.35823445,90.03487829,91.37520313,90.33723738
3318,Li18P3S24Sn3,2.5673,8.415700397,8.531646182,12.16519549,89.10748775,89.83977779,88.99077327
3319,Li21P2S24Sn4,2.8289,8.437582289,8.712932004,12.4772313,91.31019931,90.99519663,89.86259982
3320,Fe2Li4O8Sn,0.3696,2.815729709,4.665037358,9.102482335,89.74000225,89.99999976,89.99999935
3321,Li3P3S6,0.6132,6.308622567,5.916093436,6.690190842,89.6359461,86.71563283,117.0515776
3322,Cr3La4O12Ti,0.367,5.26653793,5.229416711,7.388918462,89.98070583,89.96407151,89.9956924
3323,Al20Fe4LiMgO48Si7Zn,0.3809,7.546980981,15.85697508,5.437853912,89.99345281,89.95526011,89.19639175
3324,Al17Fe7Mg4O48Si7,0.4354,7.539877189,16.03212877,5.499764715,90.17572082,90.01102857,90.00991857
3325,Al19B9Fe6Na3O93Si18Ti,1.3865,15.10100328,15.07392059,6.630317456,90.00696135,89.92337773,120.0161624
3326,Al20Fe8MgO48Si7,0.447,7.654859104,15.9249115,5.490892155,90.15857019,90.09878001,89.32477698
3327,Al19Fe5LiMgO48Si8,0.375,7.515742329,15.89469968,5.454417235,89.9235189,90.15210595,90.84074823
3328,Ag4Li8Sb4,0.5132,6.417870025,6.563609793,6.563678753,89.99932573,89.99999828,89.99999735
3329,Ag4Li6Mg6,0.4298,6.409571521,6.416975751,6.41697634,89.99997203,89.99997808,89.99997321
3330,Ge9La4Li2,0.3925,4.192909386,20.85333761,4.182848942,89.99740098,89.99995818,90.00001405
3331,B5Li4,0.9379,4.469000329,4.469093939,4.469024594,91.10767621,88.8984154,88.89006923
3332,B76Li38S132,1.8362,23.30862922,14.10146689,12.0027197,89.99998454,103.4546365,89.95265829
3333,B12Li4,1.3355,5.901232179,5.901232194,4.162268651,90.00499003,90.00499,90.16849887
3334,B7Li4,0.405,4.59813528,4.417590837,4.777266137,91.86036978,79.4667399,85.90504793
3335,Be6CaK2Li2NaO31P6,0.5067,10.81563027,10.7280602,4.344564255,90.08372181,89.6333402,119.9529922
3336,Be6CaK2Li2Na2O32P6,0.9227,10.83950334,10.81631625,4.345201739,90.61640399,90.25389901,118.9045956
3337,AlFe3K2Li6Na2O60Si24,1.8235,9.351855261,9.351694814,13.01903213,90.00973117,89.99683761,120.0290829
3338,Bi9LiNb8O36,2.979,22.92510708,5.136765014,5.127767084,89.82242303,90.00002674,90.00000753
3339,Li8S32Y6Zr10,0.4561,10.67964375,10.69029177,10.68053807,90.67301602,89.57335264,89.99010727
3340,Al3Be6MgNaO36Si12,5.8311,8.854134737,8.854127791,8.780208441,89.99895278,89.99895275,120.01651
